c1, c2, result
3, 80, 15
3, 80, 18
3, 80, 21
3, 80, 24
3, 80, 27
3, 80, 30
3, 80, 33
3, 80, 36
3, 80, 39
3, 80, 42
3, 80, 45
3, 80, 48
3, 80, 51
3, 80, 54
3, 80, 57
3, 80, 60
3, 82, 6
3, 82, 9
3, 82, 12
3, 82, 15
3, 82, 18
3, 82, 21
3, 82, 24
3, 82, 27
3, 82, 30
3, 82, 33
3, 82, 36
3, 82, 39
3, 82, 42
3, 82, 45
3, 82, 48
3, 82, 51
3, 82, 54
3, 82, 57
3, 82, 60
3, 83, 6
3, 83, 9
3, 83, 12
3, 83, 15
3, 83, 18
3, 83, 21
3, 83, 24
3, 83, 27
3, 83, 30
3, 83, 33
3, 83, 36
3, 83, 39
3, 83, 42
3, 83, 45
3, 83, 48
3, 83, 51
3, 83, 54
3, 83, 57
3, 83, 60
3, 85, 6
3, 85, 9
3, 85, 12
3, 85, 15
3, 85, 18
3, 85, 21
3, 85, 24
3, 85, 27
3, 85, 30
3, 85, 33
3, 85, 36
3, 85, 39
3, 85, 42
3, 85, 45
3, 85, 48
3, 85, 51
3, 85, 54
3, 85, 57
3, 85, 60
3, 86, 6
3, 86, 9
3, 86, 12
3, 86, 15
3, 86, 18
3, 86, 21
3, 86, 24
3, 86, 27
3, 86, 30
3, 86, 33
3, 86, 36
3, 86, 39
3, 86, 42
3, 86, 45
3, 86, 48
3, 86, 51
3, 86, 54
3, 86, 57
3, 86, 60
3, 88, 6
3, 88, 9
3, 88, 12
3, 88, 15
3, 88, 18
3, 88, 21
3, 88, 24
3, 88, 27
3, 88, 30
3, 88, 33
3, 88, 36
3, 88, 39
3, 88, 42
3, 88, 45
3, 88, 48
3, 88, 51
3, 88, 54
3, 88, 57
3, 88, 60
3, 89, 6
3, 89, 9
3, 89, 12
3, 89, 15
3, 89, 18
3, 89, 21
3, 89, 24
3, 89, 27
3, 89, 30
3, 89, 33
3, 89, 36
3, 89, 39
3, 89, 42
3, 89, 45
3, 89, 48
3, 89, 51
3, 89, 54
3, 89, 57
3, 89, 60
3, 91, 6
3, 91, 9
3, 91, 12
3, 91, 15
3, 91, 18
3, 91, 21
3, 91, 24
3, 91, 27
3, 91, 30
3, 91, 33
3, 91, 36
3, 91, 39
3, 91, 42
3, 91, 45
3, 91, 48
3, 91, 51
3, 91, 54
3, 91, 57
3, 91, 60
3, 92, 6
3, 92, 9
3, 92, 12
3, 92, 15
3, 92, 18
3, 92, 21
3, 92, 24
3, 92, 27
3, 92, 30
3, 92, 33
3, 92, 36
3, 92, 39
3, 92, 42
3, 92, 45
3, 92, 48
3, 92, 51
3, 92, 54
3, 92, 57
3, 92, 60
3, 94, 6
3, 94, 9
3, 94, 12
3, 94, 15
3, 94, 18
3, 94, 21
3, 94, 24
3, 94, 27
3, 94, 30
3, 94, 33
3, 94, 36
3, 94, 39
3, 94, 42
3, 94, 45
3, 94, 48
3, 94, 51
3, 94, 54
3, 94, 57
3, 94, 60
3, 95, 6
3, 95, 9
3, 95, 12
3, 95, 15
3, 95, 18
3, 95, 21
3, 95, 24
3, 95, 27
3, 95, 30
3, 95, 33
3, 95, 36
3, 95, 39
3, 95, 42
3, 95, 45
3, 95, 48
3, 95, 51
3, 95, 54
3, 95, 57
3, 95, 60
3, 97, 6
3, 97, 9
3, 97, 12
3, 97, 15
3, 97, 18
3, 97, 21
3, 97, 24
3, 97, 27
3, 97, 30
3, 97, 33
3, 97, 36
3, 97, 39
3, 97, 42
3, 97, 45
3, 97, 48
3, 97, 51
3, 97, 54
3, 97, 57
3, 97, 60
3, 98, 6
3, 98, 9
3, 98, 12
3, 98, 15
3, 98, 18
3, 98, 21
3, 98, 24
3, 98, 27
3, 98, 30
3, 98, 33
3, 98, 36
3, 98, 39
3, 98, 42
3, 98, 45
3, 98, 48
3, 98, 51
3, 98, 54
3, 98, 57
3, 98, 60
3, 100, 6
3, 100, 9
3, 100, 12
3, 100, 15
3, 100, 18
3, 100, 21
3, 100, 24
3, 100, 27
3, 100, 30
3, 100, 33
3, 100, 36
3, 100, 39
3, 100, 42
3, 100, 45
3, 100, 48
3, 100, 51
3, 100, 54
3, 100, 57
3, 100, 60
4, 1, 0
4, 3, 0
4, 3, 1
4, 3, 2
4, 5, 0
4, 5, 1
4, 5, 2
4, 5, 3
4, 5, 4
4, 7, 0
4, 7, 1
4, 7, 2
4, 7, 3
4, 7, 4
4, 7, 5
4, 7, 6
4, 9, 0
4, 9, 1
4, 9, 2
4, 9, 3
4, 9, 4
4, 9, 5
4, 9, 6
4, 9, 7
4, 9, 8
4, 11, 0
4, 11, 1
4, 11, 2
4, 11, 3
4, 11, 4
4, 11, 5
4, 11, 6
4, 11, 7
4, 11, 8
4, 11, 9
4, 11, 10
4, 13, 0
4, 13, 1
4, 13, 2
4, 13, 3
4, 13, 4
4, 13, 5
4, 13, 6
4, 13, 7
4, 13, 8
4, 13, 9
4, 13, 10
4, 13, 11
4, 13, 12
4, 15, 0
4, 15, 1
4, 15, 2
4, 15, 3
4, 15, 4
4, 15, 5
4, 15, 6
4, 15, 7
4, 15, 8
4, 15, 9
4, 15, 10
4, 15, 11
4, 15, 12
4, 15, 13
4, 15, 14
4, 17, 0
4, 17, 1
4, 17, 2
4, 17, 3
4, 17, 4
4, 17, 5
4, 17, 6
4, 17, 7
4, 17, 8
4, 17, 9
4, 17, 10
4, 17, 11
4, 17, 12
4, 17, 13
4, 17, 14
4, 17, 15
4, 17, 16
4, 19, 0
4, 19, 1
4, 19, 2
4, 19, 3
4, 19, 4
4, 19, 5
4, 19, 6
4, 19, 7
4, 19, 8
4, 19, 9
4, 19, 10
4, 19, 11
4, 19, 12
4, 19, 13
4, 19, 14
4, 19, 15
4, 19, 16
4, 19, 17
4, 19, 18
4, 21, 1
4, 21, 2
4, 21, 3
4, 21, 5
4, 21, 6
4, 21, 7
4, 21, 8
4, 21, 9
4, 21, 10
4, 21, 11
4, 21, 12
4, 21, 13
4, 21, 14
4, 21, 15
4, 21, 16
4, 21, 17
4, 21, 18
4, 21, 19
4, 21, 20
4, 23, 1
4, 23, 2
4, 23, 3
4, 23, 5
4, 23, 6
4, 23, 7
4, 23, 8
4, 23, 9
4, 23, 10
4, 23, 11
4, 23, 12
4, 23, 13
4, 23, 14
4, 23, 16
4, 23, 17
4, 23, 18
4, 23, 20
4, 23, 21
4, 23, 22
4, 25, 1
4, 25, 2
4, 25, 3
4, 25, 5
4, 25, 6
4, 25, 7
4, 25, 8
4, 25, 10
4, 25, 11
4, 25, 12
4, 25, 14
4, 25, 15
4, 25, 16
4, 25, 18
4, 25, 19
4, 25, 20
4, 25, 22
4, 25, 23
4, 25, 24
4, 27, 1
4, 27, 2
4, 27, 5
4, 27, 6
4, 27, 8
4, 27, 9
4, 27, 10
4, 27, 12
4, 27, 13
4, 27, 14
4, 27, 16
4, 27, 17
4, 27, 18
4, 27, 20
4, 27, 21
4, 27, 22
4, 27, 24
4, 27, 25
4, 27, 26
4, 29, 2
4, 29, 3
4, 29, 6
4, 29, 7
4, 29, 8
4, 29, 10
4, 29, 11
4, 29, 12
4, 29, 14
4, 29, 15
4, 29, 16
4, 29, 18
4, 29, 19
4, 29, 20
4, 29, 22
4, 29, 23
4, 29, 24
4, 29, 27
4, 29, 28
4, 31, 1
4, 31, 2
4, 31, 5
4, 31, 6
4, 31, 8
4, 31, 9
4, 31, 10
4, 31, 12
4, 31, 13
4, 31, 14
4, 31, 16
4, 31, 17
4, 31, 18
4, 31, 20
4, 31, 21
4, 31, 24
4, 31, 25
4, 31, 28
4, 31, 29
4, 33, 2
4, 33, 3
4, 33, 6
4, 33, 7
4, 33, 8
4, 33, 10
4, 33, 11
4, 33, 12
4, 33, 14
4, 33, 15
4, 33, 16
4, 33, 19
4, 33, 20
4, 33, 23
4, 33, 24
4, 33, 27
4, 33, 28
4, 33, 31
4, 33, 32
4, 35, 1
4, 35, 2
4, 35, 5
4, 35, 6
4, 35, 8
4, 35, 9
4, 35, 10
4, 35, 12
4, 35, 13
4, 35, 16
4, 35, 17
4, 35, 20
4, 35, 21
4, 35, 24
4, 35, 25
4, 35, 28
4, 35, 29
4, 35, 32
4, 35, 33
4, 37, 2
4, 37, 3
4, 37, 6
4, 37, 7
4, 37, 8
4, 37, 11
4, 37, 12
4, 37, 15
4, 37, 16
4, 37, 19
4, 37, 20
4, 37, 23
4, 37, 24
4, 37, 27
4, 37, 28
4, 37, 31
4, 37, 32
4, 37, 35
4, 37, 36
4, 39, 1
4, 39, 2
4, 39, 5
4, 39, 8
4, 39, 9
4, 39, 12
4, 39, 13
4, 39, 16
4, 39, 17
4, 39, 20
4, 39, 21
4, 39, 24
4, 39, 25
4, 39, 28
4, 39, 29
4, 39, 32
4, 39, 33
4, 39, 36
4, 39, 37
4, 41, 3
4, 41, 7
4, 41, 8
4, 41, 11
4, 41, 12
4, 41, 15
4, 41, 16
4, 41, 19
4, 41, 20
4, 41, 23
4, 41, 24
4, 41, 27
4, 41, 28
4, 41, 31
4, 41, 32
4, 41, 35
4, 41, 36
4, 41, 39
4, 41, 40
4, 43, 1
4, 43, 5
4, 43, 8
4, 43, 9
4, 43, 12
4, 43, 13
4, 43, 16
4, 43, 17
4, 43, 20
4, 43, 21
4, 43, 24
4, 43, 25
4, 43, 28
4, 43, 29
4, 43, 32
4, 43, 33
4, 43, 36
4, 43, 37
4, 43, 40
4, 45, 3
4, 45, 7
4, 45, 8
4, 45, 11
4, 45, 12
4, 45, 15
4, 45, 16
4, 45, 19
4, 45, 20
4, 45, 23
4, 45, 24
4, 45, 27
4, 45, 28
4, 45, 31
4, 45, 32
4, 45, 35
4, 45, 36
4, 45, 40
4, 45, 44
4, 47, 1
4, 47, 5
4, 47, 8
4, 47, 9
4, 47, 12
4, 47, 13
4, 47, 16
4, 47, 17
4, 47, 20
4, 47, 21
4, 47, 24
4, 47, 25
4, 47, 28
4, 47, 29
4, 47, 32
4, 47, 33
4, 47, 36
4, 47, 40
4, 47, 44
4, 49, 3
4, 49, 7
4, 49, 8
4, 49, 11
4, 49, 12
4, 49, 15
4, 49, 16
4, 49, 19
4, 49, 20
4, 49, 23
4, 49, 24
4, 49, 27
4, 49, 28
4, 49, 31
4, 49, 32
4, 49, 36
4, 49, 40
4, 49, 44
4, 49, 48
4, 51, 1
4, 51, 5
4, 51, 8
4, 51, 9
4, 51, 12
4, 51, 13
4, 51, 16
4, 51, 17
4, 51, 20
4, 51, 21
4, 51, 24
4, 51, 25
4, 51, 28
4, 51, 29
4, 51, 32
4, 51, 36
4, 51, 40
4, 51, 44
4, 51, 48
4, 53, 3
4, 53, 7
4, 53, 8
4, 53, 11
4, 53, 12
4, 53, 15
4, 53, 16
4, 53, 19
4, 53, 20
4, 53, 23
4, 53, 24
4, 53, 27
4, 53, 28
4, 53, 32
4, 53, 36
4, 53, 40
4, 53, 44
4, 53, 48
4, 53, 52
4, 55, 1
4, 55, 5
4, 55, 8
4, 55, 9
4, 55, 12
4, 55, 13
4, 55, 16
4, 55, 17
4, 55, 20
4, 55, 21
4, 55, 24
4, 55, 25
4, 55, 28
4, 55, 32
4, 55, 36
4, 55, 40
4, 55, 44
4, 55, 48
4, 55, 52
4, 57, 3
4, 57, 7
4, 57, 8
4, 57, 11
4, 57, 12
4, 57, 15
4, 57, 16
4, 57, 19
4, 57, 20
4, 57, 23
4, 57, 24
4, 57, 28
4, 57, 32
4, 57, 36
4, 57, 40
4, 57, 44
4, 57, 48
4, 57, 52
4, 57, 56
4, 59, 1
4, 59, 5
4, 59, 8
4, 59, 9
4, 59, 12
4, 59, 13
4, 59, 16
4, 59, 17
4, 59, 20
4, 59, 21
4, 59, 24
4, 59, 28
4, 59, 32
4, 59, 36
4, 59, 40
4, 59, 44
4, 59, 48
4, 59, 52
4, 59, 56
4, 61, 3
4, 61, 7
4, 61, 8
4, 61, 11
4, 61, 12
4, 61, 15
4, 61, 16
4, 61, 19
4, 61, 20
4, 61, 24
4, 61, 28
4, 61, 32
4, 61, 36
4, 61, 40
4, 61, 44
4, 61, 48
4, 61, 52
4, 61, 56
4, 61, 60
4, 63, 1
4, 63, 5
4, 63, 8
4, 63, 9
4, 63, 12
4, 63, 13
4, 63, 16
4, 63, 17
4, 63, 20
4, 63, 24
4, 63, 28
4, 63, 32
4, 63, 36
4, 63, 40
4, 63, 44
4, 63, 48
4, 63, 52
4, 63, 56
4, 63, 60
4, 65, 3
4, 65, 7
4, 65, 8
4, 65, 11
4, 65, 12
4, 65, 15
4, 65, 16
4, 65, 20
4, 65, 24
4, 65, 28
4, 65, 32
4, 65, 36
4, 65, 40
4, 65, 44
4, 65, 48
4, 65, 52
4, 65, 56
4, 65, 60
4, 65, 64
4, 67, 1
4, 67, 5
4, 67, 8
4, 67, 9
4, 67, 12
4, 67, 13
4, 67, 16
4, 67, 20
4, 67, 24
4, 67, 28
4, 67, 32
4, 67, 36
4, 67, 40
4, 67, 44
4, 67, 48
4, 67, 52
4, 67, 56
4, 67, 60
4, 67, 64
4, 69, 3
4, 69, 7
4, 69, 8
4, 69, 11
4, 69, 12
4, 69, 16
4, 69, 20
4, 69, 24
4, 69, 28
4, 69, 32
4, 69, 36
4, 69, 40
4, 69, 44
4, 69, 48
4, 69, 52
4, 69, 56
4, 69, 60
4, 69, 64
4, 69, 68
4, 71, 1
4, 71, 5
4, 71, 8
4, 71, 9
4, 71, 12
4, 71, 16
4, 71, 20
4, 71, 24
4, 71, 28
4, 71, 32
4, 71, 36
4, 71, 40
4, 71, 44
4, 71, 48
4, 71, 52
4, 71, 56
4, 71, 60
4, 71, 64
4, 71, 68
4, 73, 3
4, 73, 7
4, 73, 8
4, 73, 12
4, 73, 16
4, 73, 20
4, 73, 24
4, 73, 28
4, 73, 32
4, 73, 36
4, 73, 40
4, 73, 44
4, 73, 48
4, 73, 52
4, 73, 56
4, 73, 60
4, 73, 64
4, 73, 68
4, 73, 72
4, 75, 1
4, 75, 5
4, 75, 8
4, 75, 12
4, 75, 16
4, 75, 20
4, 75, 24
4, 75, 28
4, 75, 32
4, 75, 36
4, 75, 40
4, 75, 44
4, 75, 48
4, 75, 52
4, 75, 56
4, 75, 60
4, 75, 64
4, 75, 68
4, 75, 72
4, 77, 3
4, 77, 8
4, 77, 12
4, 77, 16
4, 77, 20
4, 77, 24
4, 77, 28
4, 77, 32
4, 77, 36
4, 77, 40
4, 77, 44
4, 77, 48
4, 77, 52
4, 77, 56
4, 77, 60
4, 77, 64
4, 77, 68
4, 77, 72
4, 77, 76
4, 79, 1
4, 79, 8
4, 79, 12
4, 79, 16
4, 79, 20
4, 79, 24
4, 79, 28
4, 79, 32
4, 79, 36
4, 79, 40
4, 79, 44
4, 79, 48
4, 79, 52
4, 79, 56
4, 79, 60
4, 79, 64
4, 79, 68
4, 79, 72
4, 79, 76
4, 81, 8
4, 81, 12
4, 81, 16
4, 81, 20
4, 81, 24
4, 81, 28
4, 81, 32
4, 81, 36
4, 81, 40
4, 81, 44
4, 81, 48
4, 81, 52
4, 81, 56
4, 81, 60
4, 81, 64
4, 81, 68
4, 81, 72
4, 81, 76
4, 81, 80
4, 83, 8
4, 83, 12
4, 83, 16
4, 83, 20
4, 83, 24
4, 83, 28
4, 83, 32
4, 83, 36
4, 83, 40
4, 83, 44
4, 83, 48
4, 83, 52
4, 83, 56
4, 83, 60
4, 83, 64
4, 83, 68
4, 83, 72
4, 83, 76
4, 83, 80
4, 85, 8
4, 85, 12
4, 85, 16
4, 85, 20
4, 85, 24
4, 85, 28
4, 85, 32
4, 85, 36
4, 85, 40
4, 85, 44
4, 85, 48
4, 85, 52
4, 85, 56
4, 85, 60
4, 85, 64
4, 85, 68
4, 85, 72
4, 85, 76
4, 85, 80
4, 87, 8
4, 87, 12
4, 87, 16
4, 87, 20
4, 87, 24
4, 87, 28
4, 87, 32
4, 87, 36
4, 87, 40
4, 87, 44
4, 87, 48
4, 87, 52
4, 87, 56
4, 87, 60
4, 87, 64
4, 87, 68
4, 87, 72
4, 87, 76
4, 87, 80
4, 89, 8
4, 89, 12
4, 89, 16
4, 89, 20
4, 89, 24
4, 89, 28
4, 89, 32
4, 89, 36
4, 89, 40
4, 89, 44
4, 89, 48
4, 89, 52
4, 89, 56
4, 89, 60
4, 89, 64
4, 89, 68
4, 89, 72
4, 89, 76
4, 89, 80
4, 91, 8
4, 91, 12
4, 91, 16
4, 91, 20
4, 91, 24
4, 91, 28
4, 91, 32
4, 91, 36
4, 91, 40
4, 91, 44
4, 91, 48
4, 91, 52
4, 91, 56
4, 91, 60
4, 91, 64
4, 91, 68
4, 91, 72
4, 91, 76
4, 91, 80
4, 93, 8
4, 93, 12
4, 93, 16
4, 93, 20
4, 93, 24
4, 93, 28
4, 93, 32
4, 93, 36
4, 93, 40
4, 93, 44
4, 93, 48
4, 93, 52
4, 93, 56
4, 93, 60
4, 93, 64
4, 93, 68
4, 93, 72
4, 93, 76
4, 93, 80
4, 95, 8
4, 95, 12
4, 95, 16
4, 95, 20
4, 95, 24
4, 95, 28
4, 95, 32
4, 95, 36
4, 95, 40
4, 95, 44
4, 95, 48
4, 95, 52
4, 95, 56
4, 95, 60
4, 95, 64
4, 95, 68
4, 95, 72
4, 95, 76
4, 95, 80
4, 97, 8
4, 97, 12
4, 97, 16
4, 97, 20
4, 97, 24
4, 97, 28
4, 97, 32
4, 97, 36
4, 97, 40
4, 97, 44
4, 97, 48
4, 97, 52
4, 97, 56
4, 97, 60
4, 97, 64
4, 97, 68
4, 97, 72
4, 97, 76
4, 97, 80
4, 99, 8
4, 99, 12
4, 99, 16
4, 99, 20
4, 99, 24
4, 99, 28
4, 99, 32
4, 99, 36
4, 99, 40
4, 99, 44
4, 99, 48
4, 99, 52
4, 99, 56
4, 99, 60
4, 99, 64
4, 99, 68
4, 99, 72
4, 99, 76
4, 99, 80
5, 1, 0
5, 2, 0
5, 2, 1
5, 3, 0
5, 3, 1
5, 3, 2
5, 4, 0
5, 4, 1
5, 4, 2
5, 4, 3
5, 6, 0
5, 6, 1
5, 6, 2
5, 6, 3
5, 6, 4
5, 6, 5
5, 7, 0
5, 7, 1
5, 7, 2
5, 7, 3
5, 7, 4
5, 7, 5
5, 7, 6
5, 8, 0
5, 8, 1
5, 8, 2
5, 8, 3
5, 8, 4
5, 8, 5
5, 8, 6
5, 8, 7
5, 9, 0
5, 9, 1
5, 9, 2
5, 9, 3
5, 9, 4
5, 9, 5
5, 9, 6
5, 9, 7
5, 9, 8
5, 11, 0
5, 11, 1
5, 11, 2
5, 11, 3
5, 11, 4
5, 11, 5
5, 11, 6
5, 11, 7
5, 11, 8
5, 11, 9
5, 11, 10
5, 12, 0
5, 12, 1
5, 12, 2
5, 12, 3
5, 12, 4
5, 12, 5
5, 12, 6
5, 12, 7
5, 12, 8
5, 12, 9
5, 12, 10
5, 12, 11
5, 13, 0
5, 13, 1
5, 13, 2
5, 13, 3
5, 13, 4
5, 13, 5
5, 13, 6
5, 13, 7
5, 13, 8
5, 13, 9
5, 13, 10
5, 13, 11
5, 13, 12
5, 14, 0
5, 14, 1
5, 14, 2
5, 14, 3
5, 14, 4
5, 14, 5
5, 14, 6
5, 14, 7
5, 14, 8
5, 14, 9
5, 14, 10
5, 14, 11
5, 14, 12
5, 14, 13
5, 16, 0
5, 16, 1
5, 16, 2
5, 16, 3
5, 16, 4
5, 16, 5
5, 16, 6
5, 16, 7
5, 16, 8
5, 16, 9
5, 16, 10
5, 16, 11
5, 16, 12
5, 16, 13
5, 16, 14
5, 16, 15
5, 17, 0
5, 17, 1
5, 17, 2
5, 17, 3
5, 17, 4
5, 17, 5
5, 17, 6
5, 17, 7
5, 17, 8
5, 17, 9
5, 17, 10
5, 17, 11
5, 17, 12
5, 17, 13
5, 17, 14
5, 17, 15
5, 17, 16
5, 18, 0
5, 18, 1
5, 18, 2
5, 18, 3
5, 18, 4
5, 18, 5
5, 18, 6
5, 18, 7
5, 18, 8
5, 18, 9
5, 18, 10
5, 18, 11
5, 18, 12
5, 18, 13
5, 18, 14
5, 18, 15
5, 18, 16
5, 18, 17
5, 19, 0
5, 19, 1
5, 19, 2
5, 19, 3
5, 19, 4
5, 19, 5
5, 19, 6
5, 19, 7
5, 19, 8
5, 19, 9
5, 19, 10
5, 19, 11
5, 19, 12
5, 19, 13
5, 19, 14
5, 19, 15
5, 19, 16
5, 19, 17
5, 19, 18
5, 21, 1
5, 21, 2
5, 21, 3
5, 21, 4
5, 21, 6
5, 21, 7
5, 21, 8
5, 21, 9
5, 21, 10
5, 21, 11
5, 21, 12
5, 21, 13
5, 21, 14
5, 21, 15
5, 21, 16
5, 21, 17
5, 21, 18
5, 21, 19
5, 21, 20
5, 22, 1
5, 22, 2
5, 22, 3
5, 22, 4
5, 22, 6
5, 22, 7
5, 22, 8
5, 22, 9
5, 22, 10
5, 22, 11
5, 22, 12
5, 22, 13
5, 22, 14
5, 22, 15
5, 22, 16
5, 22, 18
5, 22, 19
5, 22, 20
5, 22, 21
5, 23, 1
5, 23, 2
5, 23, 3
5, 23, 4
5, 23, 6
5, 23, 7
5, 23, 8
5, 23, 9
5, 23, 10
5, 23, 11
5, 23, 12
5, 23, 14
5, 23, 15
5, 23, 16
5, 23, 17
5, 23, 19
5, 23, 20
5, 23, 21
5, 23, 22
5, 24, 1
5, 24, 2
5, 24, 3
5, 24, 4
5, 24, 6
5, 24, 7
5, 24, 8
5, 24, 10
5, 24, 11
5, 24, 12
5, 24, 13
5, 24, 15
5, 24, 16
5, 24, 17
5, 24, 18
5, 24, 20
5, 24, 21
5, 24, 22
5, 24, 23
5, 26, 2
5, 26, 3
5, 26, 4
5, 26, 7
5, 26, 8
5, 26, 9
5, 26, 10
5, 26, 12
5, 26, 13
5, 26, 14
5, 26, 15
5, 26, 17
5, 26, 18
5, 26, 19
5, 26, 20
5, 26, 22
5, 26, 23
5, 26, 24
5, 26, 25
5, 27, 1
5, 27, 3
5, 27, 4
5, 27, 6
5, 27, 8
5, 27, 9
5, 27, 10
5, 27, 11
5, 27, 13
5, 27, 14
5, 27, 15
5, 27, 16
5, 27, 18
5, 27, 19
5, 27, 20
5, 27, 21
5, 27, 23
5, 27, 25
5, 27, 26
5, 28, 1
5, 28, 2
5, 28, 4
5, 28, 6
5, 28, 7
5, 28, 9
5, 28, 10
5, 28, 11
5, 28, 12
5, 28, 14
5, 28, 15
5, 28, 16
5, 28, 17
5, 28, 19
5, 28, 20
5, 28, 22
5, 28, 24
5, 28, 25
5, 28, 27
5, 29, 1
5, 29, 2
5, 29, 3
5, 29, 6
5, 29, 7
5, 29, 8
5, 29, 10
5, 29, 11
5, 29, 12
5, 29, 13
5, 29, 15
5, 29, 16
5, 29, 17
5, 29, 20
5, 29, 21
5, 29, 22
5, 29, 25
5, 29, 26
5, 29, 27
5, 31, 2
5, 31, 3
5, 31, 4
5, 31, 7
5, 31, 8
5, 31, 9
5, 31, 10
5, 31, 13
5, 31, 14
5, 31, 15
5, 31, 18
5, 31, 19
5, 31, 20
5, 31, 23
5, 31, 24
5, 31, 25
5, 31, 28
5, 31, 29
5, 31, 30
5, 32, 1
5, 32, 3
5, 32, 4
5, 32, 6
5, 32, 8
5, 32, 10
5, 32, 11
5, 32, 13
5, 32, 15
5, 32, 16
5, 32, 18
5, 32, 20
5, 32, 21
5, 32, 23
5, 32, 25
5, 32, 26
5, 32, 28
5, 32, 30
5, 32, 31
5, 33, 1
5, 33, 2
5, 33, 4
5, 33, 7
5, 33, 9
5, 33, 10
5, 33, 12
5, 33, 14
5, 33, 15
5, 33, 17
5, 33, 19
5, 33, 20
5, 33, 22
5, 33, 24
5, 33, 25
5, 33, 27
5, 33, 29
5, 33, 30
5, 33, 32
5, 34, 1
5, 34, 2
5, 34, 6
5, 34, 7
5, 34, 10
5, 34, 11
5, 34, 12
5, 34, 15
5, 34, 16
5, 34, 17
5, 34, 20
5, 34, 21
5, 34, 22
5, 34, 25
5, 34, 26
5, 34, 27
5, 34, 30
5, 34, 31
5, 34, 32
5, 36, 3
5, 36, 4
5, 36, 8
5, 36, 9
5, 36, 10
5, 36, 13
5, 36, 14
5, 36, 15
5, 36, 18
5, 36, 19
5, 36, 20
5, 36, 23
5, 36, 24
5, 36, 25
5, 36, 28
5, 36, 29
5, 36, 30
5, 36, 34
5, 36, 35
5, 37, 1
5, 37, 3
5, 37, 6
5, 37, 8
5, 37, 10
5, 37, 11
5, 37, 13
5, 37, 15
5, 37, 16
5, 37, 18
5, 37, 20
5, 37, 21
5, 37, 23
5, 37, 25
5, 37, 26
5, 37, 28
5, 37, 30
5, 37, 33
5, 37, 35
5, 38, 2
5, 38, 4
5, 38, 7
5, 38, 9
5, 38, 10
5, 38, 12
5, 38, 14
5, 38, 15
5, 38, 17
5, 38, 19
5, 38, 20
5, 38, 22
5, 38, 24
5, 38, 25
5, 38, 27
5, 38, 30
5, 38, 32
5, 38, 35
5, 38, 37
5, 39, 1
5, 39, 2
5, 39, 6
5, 39, 7
5, 39, 10
5, 39, 11
5, 39, 12
5, 39, 15
5, 39, 16
5, 39, 17
5, 39, 20
5, 39, 21
5, 39, 22
5, 39, 25
5, 39, 26
5, 39, 30
5, 39, 31
5, 39, 35
5, 39, 36
5, 41, 3
5, 41, 4
5, 41, 8
5, 41, 9
5, 41, 10
5, 41, 13
5, 41, 14
5, 41, 15
5, 41, 18
5, 41, 19
5, 41, 20
5, 41, 24
5, 41, 25
5, 41, 29
5, 41, 30
5, 41, 34
5, 41, 35
5, 41, 39
5, 41, 40
5, 42, 1
5, 42, 3
5, 42, 6
5, 42, 8
5, 42, 10
5, 42, 11
5, 42, 13
5, 42, 15
5, 42, 16
5, 42, 18
5, 42, 20
5, 42, 23
5, 42, 25
5, 42, 28
5, 42, 30
5, 42, 33
5, 42, 35
5, 42, 38
5, 42, 40
5, 43, 2
5, 43, 4
5, 43, 7
5, 43, 9
5, 43, 10
5, 43, 12
5, 43, 14
5, 43, 15
5, 43, 17
5, 43, 20
5, 43, 22
5, 43, 25
5, 43, 27
5, 43, 30
5, 43, 32
5, 43, 35
5, 43, 37
5, 43, 40
5, 43, 42
5, 44, 1
5, 44, 2
5, 44, 6
5, 44, 7
5, 44, 10
5, 44, 11
5, 44, 12
5, 44, 15
5, 44, 16
5, 44, 20
5, 44, 21
5, 44, 25
5, 44, 26
5, 44, 30
5, 44, 31
5, 44, 35
5, 44, 36
5, 44, 40
5, 44, 41
5, 46, 3
5, 46, 4
5, 46, 8
5, 46, 9
5, 46, 10
5, 46, 14
5, 46, 15
5, 46, 19
5, 46, 20
5, 46, 24
5, 46, 25
5, 46, 29
5, 46, 30
5, 46, 34
5, 46, 35
5, 46, 39
5, 46, 40
5, 46, 44
5, 46, 45
5, 47, 1
5, 47, 3
5, 47, 6
5, 47, 8
5, 47, 10
5, 47, 13
5, 47, 15
5, 47, 18
5, 47, 20
5, 47, 23
5, 47, 25
5, 47, 28
5, 47, 30
5, 47, 33
5, 47, 35
5, 47, 38
5, 47, 40
5, 47, 43
5, 47, 45
5, 48, 2
5, 48, 4
5, 48, 7
5, 48, 10
5, 48, 12
5, 48, 15
5, 48, 17
5, 48, 20
5, 48, 22
5, 48, 25
5, 48, 27
5, 48, 30
5, 48, 32
5, 48, 35
5, 48, 37
5, 48, 40
5, 48, 42
5, 48, 45
5, 48, 47
5, 49, 1
5, 49, 2
5, 49, 6
5, 49, 10
5, 49, 11
5, 49, 15
5, 49, 16
5, 49, 20
5, 49, 21
5, 49, 25
5, 49, 26
5, 49, 30
5, 49, 31
5, 49, 35
5, 49, 36
5, 49, 40
5, 49, 41
5, 49, 45
5, 49, 46
5, 51, 4
5, 51, 9
5, 51, 10
5, 51, 14
5, 51, 15
5, 51, 19
5, 51, 20
5, 51, 24
5, 51, 25
5, 51, 29
